;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 10/04/2023 2:29:02 pm
;----------------------------------------------

;Address Opcode 	ASM
0x011E	0xF419    	BRNE       L015C
;__Lib_MathDouble.c,23 :: 		
0x0120	0x2322    	TST        R18
;__Lib_MathDouble.c,24 :: 		
0x0122	0xF409    	BRNE       L015C
;__Lib_MathDouble.c,25 :: 		
0x0124	0x2333    	TST        R19
;__Lib_MathDouble.c,26 :: 		
L015C:
;__Lib_MathDouble.c,28 :: 		
L_end_float_tstr16_r19:
0x0126	0x9508    	RET
; end of _float_tstr16_r19
_float_normalize_and_pack:
;__Lib_MathDouble.c,45 :: 		
;__Lib_MathDouble.c,46 :: 		
0x01AC	0xDFB5    	RCALL      _float_tstr16_r19+0
;__Lib_MathDouble.c,48 :: 		
0x01AE	0xF111    	BREQ       L0196
;__Lib_MathDouble.c,49 :: 		
0x01B0	0x939F    	PUSH       R25
;__Lib_MathDouble.c,50 :: 		
0x01B2	0x938F    	PUSH       R24
;__Lib_MathDouble.c,51 :: 		
0x01B4	0xE78E    	LDI        R24, 126
;__Lib_MathDouble.c,52 :: 		
0x01B6	0xE090    	LDI        R25, 0
;__Lib_MathDouble.c,53 :: 		
L0178:
;__Lib_MathDouble.c,54 :: 		
0x01B8	0x2333    	TST        R19
;__Lib_MathDouble.c,55 :: 		
0x01BA	0xF051    	BREQ       L0184
;__Lib_MathDouble.c,56 :: 		
0x01BC	0x9536    	LSR        R19
;__Lib_MathDouble.c,57 :: 		
0x01BE	0x9527    	ROR        R18
;__Lib_MathDouble.c,58 :: 		
0x01C0	0x9517    	ROR        R17
;__Lib_MathDouble.c,59 :: 		
0x01C2	0x9507    	ROR        R16
;__Lib_MathDouble.c,60 :: 		
0x01C4	0x1748    	CP         R20, R24
;__Lib_MathDouble.c,61 :: 		
0x01C6	0x0759    	CPC        R21, R25
;__Lib_MathDouble.c,62 :: 		
0x01C8	0xF4B4    	BRGE       L0197
;__Lib_MathDouble.c,63 :: 		
0x01CA	0x5F4F    	SUBI       R20, 255
;__Lib_MathDouble.c,64 :: 		
0x01CC	0x4F5F    	SBCI       R21, 255
;__Lib_MathDouble.c,65 :: 		
0x01CE	0xCFF4    	RJMP       L0178
;__Lib_MathDouble.c,66 :: 		
L0184:
;__Lib_MathDouble.c,67 :: 		
0x01D0	0x9580    	COM        R24
;__Lib_MathDouble.c,68 :: 		
0x01D2	0x9590    	COM        R25
;__Lib_MathDouble.c,69 :: 		
0x01D4	0x9601    	ADIW       R24, 1
;__Lib_MathDouble.c,70 :: 		
L0187:
;__Lib_MathDouble.c,71 :: 		
0x01D6	0x2322    	TST        R18
;__Lib_MathDouble.c,72 :: 		
0x01D8	0xF09A    	BRMI       L019C
;__Lib_MathDouble.c,73 :: 		
0x01DA	0x0F00    	LSL        R16
;__Lib_MathDouble.c,74 :: 		
0x01DC	0x1F11    	ROL        R17
;__Lib_MathDouble.c,75 :: 		
0x01DE	0x1F22    	ROL        R18
;__Lib_MathDouble.c,76 :: 		
0x01E0	0x1748    	CP         R20, R24
;__Lib_MathDouble.c,77 :: 		
0x01E2	0x0759    	CPC        R21, R25
;__Lib_MathDouble.c,78 :: 		
0x01E4	0xF01C    	BRLT       L0192
;__Lib_MathDouble.c,79 :: 		
0x01E6	0x5041    	SUBI       R20, 1
;__Lib_MathDouble.c,80 :: 		
0x01E8	0x4050    	SBCI       R21, 0
;__Lib_MathDouble.c,81 :: 		
0x01EA	0xCFF5    	RJMP       L0187
;__Lib_MathDouble.c,82 :: 		
L0192:
;__Lib_MathDouble.c,83 :: 		
0x01EC	0x2700    	CLR        R16
;__Lib_MathDouble.c,84 :: 		
0x01EE	0x2711    	CLR        R17
;__Lib_MathDouble.c,85 :: 		
0x01F0	0x2722    	CLR        R18
;__Lib_MathDouble.c,86 :: 		
0x01F2	0x2733    	CLR        R19
;__Lib_MathDouble.c,87 :: 		
L0196:
;__Lib_MathDouble.c,88 :: 		
0x01F4	0xC008    	RJMP       L0196x
;__Lib_MathDouble.c,89 :: 		
L0197:
;__Lib_MathDouble.c,90 :: 		
0x01F6	0x2733    	CLR        R19
;__Lib_MathDouble.c,91 :: 		
0x01F8	0xEF0F    	LDI        R16, 255
;__Lib_MathDouble.c,92 :: 		
0x01FA	0x2F10    	MOV        R17, R16
;__Lib_MathDouble.c,93 :: 		
0x01FC	0xE72F    	LDI        R18, 127
;__Lib_MathDouble.c,94 :: 		
0x01FE	0x2F32    	MOV        R19, R18
;__Lib_MathDouble.c,95 :: 		
L019C:
;__Lib_MathDouble.c,96 :: 		
0x0200	0x918F    	POP        R24
;__Lib_MathDouble.c,97 :: 		
0x0202	0x919F    	POP        R25
;__Lib_MathDouble.c,99 :: 		
0x0204	0xDF94    	RCALL      _float_pack+0
;__Lib_MathDouble.c,101 :: 		
L0196x:
;__Lib_MathDouble.c,103 :: 		
L_end_float_normalize_and_pack:
0x0206	0x9508    	RET
; end of _float_normalize_and_pack
_float_pack:
;__Lib_MathDouble.c,30 :: 		
;__Lib_MathDouble.c,31 :: 		
0x012E	0xDFF4    	RCALL      _float_tstr16_r19+0
;__Lib_MathDouble.c,33 :: 		
0x0130	0xF039    	BREQ       L01A7
;__Lib_MathDouble.c,34 :: 		
0x0132	0x5841    	SUBI       R20, 129
;__Lib_MathDouble.c,35 :: 		
0x0134	0x4F5F    	SBCI       R21, 255
;__Lib_MathDouble.c,36 :: 		
0x0136	0x2F34    	MOV        R19, R20
;__Lib_MathDouble.c,37 :: 		
0x0138	0x0F22    	LSL        R18
;__Lib_MathDouble.c,38 :: 		
0x013A	0x9536    	LSR        R19
;__Lib_MathDouble.c,39 :: 		
0x013C	0x9527    	ROR        R18
;__Lib_MathDouble.c,40 :: 		
0x013E	0x2B36    	OR         R19, R22
;__Lib_MathDouble.c,41 :: 		
L01A7:
;__Lib_MathDouble.c,43 :: 		
L_end_float_pack:
0x0140	0x9508    	RET
; end of _float_pack
_float_fpint:
;__Lib_MathDouble.c,190 :: 		
;__Lib_MathDouble.c,191 :: 		
0x0436	0xDE85    	RCALL      _float_unpacku+0
;__Lib_MathDouble.c,193 :: 		
0x0438	0xF0F1    	BREQ       L0077
;__Lib_MathDouble.c,194 :: 		
0x043A	0x2355    	TST        R21
;__Lib_MathDouble.c,195 :: 		
0x043C	0xF0C2    	BRMI       L0073
;__Lib_MathDouble.c,196 :: 		
0x043E	0x314F    	CPI        R20, 31
;__Lib_MathDouble.c,197 :: 		
0x0440	0xF4A8    	BRCC       L0072int
;__Lib_MathDouble.c,198 :: 		
0x0442	0x3147    	CPI        R20, 23
;__Lib_MathDouble.c,199 :: 		
0x0444	0xF0C1    	BREQ       L0077
;__Lib_MathDouble.c,200 :: 		
0x0446	0xF450    	BRCC       L006A
;__Lib_MathDouble.c,201 :: 		
0x0448	0x9541    	NEG        R20
;__Lib_MathDouble.c,202 :: 		
0x044A	0x5E49    	SUBI       R20, 233
;__Lib_MathDouble.c,203 :: 		
0x044C	0xC005    	RJMP       L0068
;__Lib_MathDouble.c,204 :: 		
L0063:
;__Lib_MathDouble.c,205 :: 		
0x044E	0x9535    	ASR        R19
;__Lib_MathDouble.c,206 :: 		
0x0450	0x9527    	ROR        R18
;__Lib_MathDouble.c,207 :: 		
0x0452	0x9517    	ROR        R17
;__Lib_MathDouble.c,208 :: 		
0x0454	0x9507    	ROR        R16
;__Lib_MathDouble.c,209 :: 		
0x0456	0x954A    	DEC        R20
;__Lib_MathDouble.c,210 :: 		
L0068:
;__Lib_MathDouble.c,211 :: 		
0x0458	0xF7D1    	BRNE       L0063
;__Lib_MathDouble.c,212 :: 		
0x045A	0xC00D    	RJMP       L0077
;__Lib_MathDouble.c,213 :: 		
L006A:
;__Lib_MathDouble.c,214 :: 		
0x045C	0x5147    	SUBI       R20, 23
;__Lib_MathDouble.c,215 :: 		
L006B:
;__Lib_MathDouble.c,216 :: 		
0x045E	0x0F00    	LSL        R16
;__Lib_MathDouble.c,217 :: 		
0x0460	0x1F11    	ROL        R17
;__Lib_MathDouble.c,218 :: 		
0x0462	0x1F22    	ROL        R18
;__Lib_MathDouble.c,219 :: 		
0x0464	0x1F33    	ROL        R19
;__Lib_MathDouble.c,220 :: 		
0x0466	0x954A    	DEC        R20
;__Lib_MathDouble.c,221 :: 		
0x0468	0xF7D1    	BRNE       L006B
;__Lib_MathDouble.c,222 :: 		
0x046A	0xC005    	RJMP       L0077
;__Lib_MathDouble.c,223 :: 		
L0072int:
;__Lib_MathDouble.c,224 :: 		
0x046C	0xE73F    	LDI        R19, 127
;__Lib_MathDouble.c,225 :: 		
L0073:
;__Lib_MathDouble.c,226 :: 		
0x046E	0x2F23    	MOV        R18, R19
;__Lib_MathDouble.c,227 :: 		
0x0470	0x2F13    	MOV        R17, R19
;__Lib_MathDouble.c,228 :: 		
0x0472	0x2F03    	MOV        R16, R19
;__Lib_MathDouble.c,229 :: 		
0x0474	0xC003    	RJMP       L007A
;__Lib_MathDouble.c,230 :: 		
L0077:
;__Lib_MathDouble.c,231 :: 		
0x0476	0x2366    	TST        R22
;__Lib_MathDouble.c,232 :: 		
0x0478	0xF009    	BREQ       L007A
;__Lib_MathDouble.c,234 :: 		
0x047A	0xDF36    	RCALL      _float_neg32+0
;__Lib_MathDouble.c,236 :: 		
L007A:
;__Lib_MathDouble.c,238 :: 		
L_end_float_fpint:
0x047C	0x9508    	RET
; end of _float_fpint
_float_neg32:
;__Lib_MathDouble.c,4 :: 		
;__Lib_MathDouble.c,6 :: 		
0x02E8	0x9500    	COM        R16
;__Lib_MathDouble.c,7 :: 		
0x02EA	0x9510    	COM        R17
;__Lib_MathDouble.c,8 :: 		
0x02EC	0x9520    	COM        R18
;__Lib_MathDouble.c,9 :: 		
0x02EE	0x9530    	COM        R19
;__Lib_MathDouble.c,10 :: 		
0x02F0	0x5F0F    	SUBI       R16, 255
;__Lib_MathDouble.c,11 :: 		
0x02F2	0x4F1F    	SBCI       R17, 255
;__Lib_MathDouble.c,12 :: 		
0x02F4	0x4F2F    	SBCI       R18, 255
;__Lib_MathDouble.c,13 :: 		
0x02F6	0x4F3F    	SBCI       R19, 255
;__Lib_MathDouble.c,15 :: 		
L_end_float_neg32:
0x02F8	0x9508    	RET
; end of _float_neg32
_Div_16x16_S:
;__Lib_Math.c,145 :: 		
;__Lib_Math.c,148 :: 		
0x04DC	0x01C8    	MOVW       R24, R16
;__Lib_Math.c,149 :: 		
0x04DE	0x01BA    	MOVW       R22, R20
;__Lib_Math.c,151 :: 		
0x04E0	0xFB97    	BST        R25, 7
;__Lib_Math.c,152 :: 		
0x04E2	0x2E09    	MOV        R0, R25
;__Lib_Math.c,153 :: 		
0x04E4	0x2607    	EOR        R0, R23
;__Lib_Math.c,154 :: 		
0x04E6	0xD00A    	RCALL      Div_16x16_S_L3
;__Lib_Math.c,155 :: 		
0x04E8	0xFD77    	SBRC       R23, 7
;__Lib_Math.c,156 :: 		
0x04EA	0xD004    	RCALL      Div_16x16_S_L1
;__Lib_Math.c,157 :: 		
0x04EC	0xD00C    	RCALL      Div_16x16_S_L4
;__Lib_Math.c,158 :: 		
0x04EE	0xD006    	RCALL      Div_16x16_S_L3
;__Lib_Math.c,159 :: 		
0x04F0	0x2000    	AND        R0, R0
;__Lib_Math.c,160 :: 		
0x04F2	0xF41A    	BRPL       Div_16x16_S_L2
;__Lib_Math.c,161 :: 		
Div_16x16_S_L1:
;__Lib_Math.c,162 :: 		
0x04F4	0x9570    	COM        R23
;__Lib_Math.c,163 :: 		
0x04F6	0x9561    	NEG        R22
;__Lib_Math.c,164 :: 		
0x04F8	0x4F7F    	SBCI       R23, 255
;__Lib_Math.c,165 :: 		
Div_16x16_S_L2:
;__Lib_Math.c,166 :: 		
0x04FA	0x9508    	RET
;__Lib_Math.c,167 :: 		
Div_16x16_S_L3:
;__Lib_Math.c,168 :: 		
0x04FC	0xF7F6    	BRTC       Div_16x16_S_L2
;__Lib_Math.c,169 :: 		
0x04FE	0x9590    	COM        R25
;__Lib_Math.c,170 :: 		
0x0500	0x9581    	NEG        R24
;__Lib_Math.c,171 :: 		
0x0502	0x4F9F    	SBCI       R25, 255
;__Lib_Math.c,172 :: 		
0x0504	0x9508    	RET
;__Lib_Math.c,173 :: 		
Div_16x16_S_L4:
;__Lib_Math.c,174 :: 		
0x0506	0x1BAA    	SUB        R26, R26
;__Lib_Math.c,175 :: 		
0x0508	0x1BBB    	SUB        R27, R27
;__Lib_Math.c,176 :: 		
0x050A	0xE151    	LDI        R21, 17
;__Lib_Math.c,177 :: 		
0x050C	0xC007    	RJMP       Div_16x16_S_L6
;__Lib_Math.c,178 :: 		
Div_16x16_S_L5:
;__Lib_Math.c,179 :: 		
0x050E	0x1FAA    	ROL        R26
;__Lib_Math.c,180 :: 		
0x0510	0x1FBB    	ROL        R27
;__Lib_Math.c,181 :: 		
0x0512	0x17A6    	CP         R26, R22
;__Lib_Math.c,182 :: 		
0x0514	0x07B7    	CPC        R27, R23
;__Lib_Math.c,183 :: 		
0x0516	0xF010    	BRCS       Div_16x16_S_L6
;__Lib_Math.c,184 :: 		
0x0518	0x1BA6    	SUB        R26, R22
;__Lib_Math.c,185 :: 		
0x051A	0x0BB7    	SBC        R27, R23
;__Lib_Math.c,186 :: 		
Div_16x16_S_L6:
;__Lib_Math.c,187 :: 		
0x051C	0x1F88    	ROL        R24
;__Lib_Math.c,188 :: 		
0x051E	0x1F99    	ROL        R25
;__Lib_Math.c,189 :: 		
0x0520	0x955A    	DEC        R21
;__Lib_Math.c,190 :: 		
0x0522	0xF7A9    	BRNE       Div_16x16_S_L5
;__Lib_Math.c,191 :: 		
0x0524	0x9580    	COM        R24
;__Lib_Math.c,192 :: 		
0x0526	0x9590    	COM        R25
;__Lib_Math.c,193 :: 		
0x0528	0x01BC    	MOVW       R22, R24
;__Lib_Math.c,194 :: 		
0x052A	0x01CD    	MOVW       R24, R26
;__Lib_Math.c,195 :: 		
0x052C	0x9508    	RET
;__Lib_Math.c,198 :: 		
L_end_Div_16x16_S:
0x052E	0x9508    	RET
; end of _Div_16x16_S
_fabs:
;__Lib_CMath.c,32 :: 		
;__Lib_CMath.c,33 :: 		
0x08A8	0x925F    	PUSH       R5
0x08AA	0x924F    	PUSH       R4
0x08AC	0x923F    	PUSH       R3
0x08AE	0x922F    	PUSH       R2
0x08B0	0xE040    	LDI        R20, 0
0x08B2	0xE050    	LDI        R21, 0
0x08B4	0xE060    	LDI        R22, 0
0x08B6	0xE070    	LDI        R23, 0
0x08B8	0x0181    	MOVW       R16, R2
0x08BA	0x0192    	MOVW       R18, R4
0x08BC	0xDE39    	RCALL      _float_op_less+0
0x08BE	0x2800    	OR         R0, R0
0x08C0	0xE000    	LDI        R16, 0
0x08C2	0xF009    	BREQ       L__fabs72
0x08C4	0xE001    	LDI        R16, 1
L__fabs72:
0x08C6	0x902F    	POP        R2
0x08C8	0x903F    	POP        R3
0x08CA	0x904F    	POP        R4
0x08CC	0x905F    	POP        R5
0x08CE	0x2300    	TST        R16
0x08D0	0xF059    	BREQ       L_fabs0
L__fabs73:
;__Lib_CMath.c,34 :: 		
0x08D2	0x0181    	MOVW       R16, R2
0x08D4	0x0192    	MOVW       R18, R4
0x08D6	0xE0B0    	LDI        R27, 0
0x08D8	0x270B    	EOR        R16, R27
0x08DA	0xE0B0    	LDI        R27, 0
0x08DC	0x271B    	EOR        R17, R27
0x08DE	0xE0B0    	LDI        R27, 0
0x08E0	0x272B    	EOR        R18, R27
0x08E2	0xE8B0    	LDI        R27, 128
0x08E4	0x273B    	EOR        R19, R27
0x08E6	0xC002    	RJMP       L_end_fabs
L_fabs0:
;__Lib_CMath.c,35 :: 		
0x08E8	0x0181    	MOVW       R16, R2
0x08EA	0x0192    	MOVW       R18, R4
;__Lib_CMath.c,36 :: 		
L_end_fabs:
0x08EC	0x9508    	RET
; end of _fabs
_float_op_less:
;__Lib_MathDouble.c,729 :: 		
;__Lib_MathDouble.c,730 :: 		
0x0530	0xDEE4    	RCALL      _float_fpcmp1+0
;__Lib_MathDouble.c,732 :: 		
0x0532	0xF41C    	BRGE       op_less_false
;__Lib_MathDouble.c,733 :: 		
0x0534	0x2400    	CLR        R0
;__Lib_MathDouble.c,734 :: 		
0x0536	0x9403    	INC        R0
;__Lib_MathDouble.c,735 :: 		
0x0538	0xC001    	RJMP       op_less_exit
;__Lib_MathDouble.c,736 :: 		
op_less_false:
;__Lib_MathDouble.c,737 :: 		
0x053A	0x2400    	CLR        R0
;__Lib_MathDouble.c,738 :: 		
op_less_exit:
;__Lib_MathDouble.c,740 :: 		
L_end_float_op_less:
0x053C	0x9508    	RET
; end of _float_op_less
_float_fpcmp1:
;__Lib_MathDouble.c,652 :: 		
;__Lib_MathDouble.c,654 :: 		
0x02FA	0x2E04    	MOV        R0, R20
;__Lib_MathDouble.c,655 :: 		
0x02FC	0x2E15    	MOV        R1, R21
;__Lib_MathDouble.c,656 :: 		
0x02FE	0x2E26    	MOV        R2, R22
;__Lib_MathDouble.c,657 :: 		
0x0300	0x2E37    	MOV        R3, R23
;__Lib_MathDouble.c,659 :: 		
0x0302	0xDF40    	RCALL      _float_fpcmp+0
;__Lib_MathDouble.c,661 :: 		
0x0304	0x2300    	TST        R16
;__Lib_MathDouble.c,663 :: 		
L_end_float_fpcmp1:
0x0306	0x9508    	RET
; end of _float_fpcmp1
_float_fpcmp:
;__Lib_MathDouble.c,632 :: 		
;__Lib_MathDouble.c,633 :: 		
0x0184	0xDFD1    	RCALL      _float_fpsub+0
;__Lib_MathDouble.c,635 :: 		
0x0186	0x2333    	TST        R19
;__Lib_MathDouble.c,636 :: 		
0x0188	0xF032    	BRMI       L011A
;__Lib_MathDouble.c,638 :: 		
0x018A	0xDFC6    	RCALL      _float_tstr16_r19+0
;__Lib_MathDouble.c,640 :: 		
0x018C	0xF011    	BREQ       L0118
;__Lib_MathDouble.c,641 :: 		
0x018E	0xE001    	LDI        R16, 1
;__Lib_MathDouble.c,642 :: 		
0x0190	0xC003    	RJMP       L011Aexit
;__Lib_MathDouble.c,643 :: 		
L0118:
;__Lib_MathDouble.c,644 :: 		
0x0192	0x2700    	CLR        R16
;__Lib_MathDouble.c,645 :: 		
0x0194	0xC001    	RJMP       L011Aexit
;__Lib_MathDouble.c,646 :: 		
L011A:
;__Lib_MathDouble.c,647 :: 		
0x0196	0xEF0F    	LDI        R16, 255
;__Lib_MathDouble.c,648 :: 		
L011Aexit:
;__Lib_MathDouble.c,650 :: 		
L_end_float_fpcmp:
0x0198	0x9508    	RET
; end of _float_fpcmp
_float_fpsub:
;__Lib_MathDouble.c,384 :: 		
;__Lib_MathDouble.c,386 :: 		
0x0128	0x9468    	SET
;__Lib_MathDouble.c,388 :: 		
0x012A	0xDF9B    	RCALL      _float_fpadd_alt+0
;__Lib_MathDouble.c,389 :: 		
L_end_float_fpsub:
0x012C	0x9508    	RET
; end of _float_fpsub
_float_fpadd_alt:
;__Lib_MathDouble.c,240 :: 		
;__Lib_MathDouble.c,241 :: 		
0x0062	0xDFF8    	RCALL      _float_unpacks+0
;__Lib_MathDouble.c,243 :: 		
0x0064	0xF409    	BRNE       L008A
;__Lib_MathDouble.c,244 :: 		
0x0066	0xC041    	RJMP       L00CC
;__Lib_MathDouble.c,245 :: 		
L008A:
;__Lib_MathDouble.c,246 :: 		
0x0068	0x2EE6    	MOV        R14, R22
;__Lib_MathDouble.c,247 :: 		
0x006A	0x2ED5    	MOV        R13, R21
;__Lib_MathDouble.c,248 :: 		
0x006C	0x2EC4    	MOV        R12, R20
;__Lib_MathDouble.c,249 :: 		
0x006E	0x2EB3    	MOV        R11, R19
;__Lib_MathDouble.c,250 :: 		
0x0070	0x2EA2    	MOV        R10, R18
;__Lib_MathDouble.c,251 :: 		
0x0072	0x2E91    	MOV        R9, R17
;__Lib_MathDouble.c,252 :: 		
0x0074	0x2E80    	MOV        R8, R16
;__Lib_MathDouble.c,253 :: 		
0x0076	0x2D00    	MOV        R16, R0
;__Lib_MathDouble.c,254 :: 		
0x0078	0x2D11    	MOV        R17, R1
;__Lib_MathDouble.c,255 :: 		
0x007A	0x2D22    	MOV        R18, R2
;__Lib_MathDouble.c,256 :: 		
0x007C	0x2D33    	MOV        R19, R3
;__Lib_MathDouble.c,258 :: 		
0x007E	0xDFEA    	RCALL      _float_unpacks+0
;__Lib_MathDouble.c,260 :: 		
0x0080	0xF409    	BRNE       L0098
;__Lib_MathDouble.c,261 :: 		
0x0082	0xC03D    	RJMP       L00D6
;__Lib_MathDouble.c,262 :: 		
L0098:
;__Lib_MathDouble.c,263 :: 		
0x0084	0x2F84    	MOV        R24, R20
;__Lib_MathDouble.c,264 :: 		
0x0086	0x2F95    	MOV        R25, R21
;__Lib_MathDouble.c,265 :: 		
0x0088	0x198C    	SUB        R24, R12
;__Lib_MathDouble.c,266 :: 		
0x008A	0x099D    	SBC        R25, R13
;__Lib_MathDouble.c,267 :: 		
0x008C	0xF0B9    	BREQ       L00B4
;__Lib_MathDouble.c,268 :: 		
0x008E	0xF472    	BRPL       L00AC
;__Lib_MathDouble.c,269 :: 		
0x0090	0x9590    	COM        R25
;__Lib_MathDouble.c,270 :: 		
0x0092	0x9580    	COM        R24
;__Lib_MathDouble.c,271 :: 		
0x0094	0x9601    	ADIW       R24, 1
;__Lib_MathDouble.c,272 :: 		
0x0096	0x2D4C    	MOV        R20, R12
;__Lib_MathDouble.c,273 :: 		
0x0098	0x2D5D    	MOV        R21, R13
;__Lib_MathDouble.c,274 :: 		
0x009A	0x3188    	CPI        R24, 24
;__Lib_MathDouble.c,275 :: 		
0x009C	0xF580    	BRCC       L00D6
;__Lib_MathDouble.c,276 :: 		
L00A5:
;__Lib_MathDouble.c,277 :: 		
0x009E	0x9535    	ASR        R19
;__Lib_MathDouble.c,278 :: 		
0x00A0	0x9527    	ROR        R18
;__Lib_MathDouble.c,279 :: 		
0x00A2	0x9517    	ROR        R17
;__Lib_MathDouble.c,280 :: 		
0x00A4	0x9507    	ROR        R16
;__Lib_MathDouble.c,281 :: 		
0x00A6	0x9701    	SBIW       R24, 1
;__Lib_MathDouble.c,282 :: 		
0x00A8	0xF7D1    	BRNE       L00A5
;__Lib_MathDouble.c,283 :: 		
0x00AA	0xC008    	RJMP       L00B4
;__Lib_MathDouble.c,284 :: 		
L00AC:
;__Lib_MathDouble.c,285 :: 		
0x00AC	0x3188    	CPI        R24, 24
;__Lib_MathDouble.c,286 :: 		
0x00AE	0xF4E8    	BRCC       L00CC
;__Lib_MathDouble.c,287 :: 		
L00AE:
;__Lib_MathDouble.c,288 :: 		
0x00B0	0x94B5    	ASR        R11
;__Lib_MathDouble.c,289 :: 		
0x00B2	0x94A7    	ROR        R10
;__Lib_MathDouble.c,290 :: 		
0x00B4	0x9497    	ROR        R9
;__Lib_MathDouble.c,291 :: 		
0x00B6	0x9487    	ROR        R8
;__Lib_MathDouble.c,292 :: 		
0x00B8	0x9701    	SBIW       R24, 1
;__Lib_MathDouble.c,293 :: 		
0x00BA	0xF7D1    	BRNE       L00AE
;__Lib_MathDouble.c,294 :: 		
L00B4:
;__Lib_MathDouble.c,295 :: 		
0x00BC	0x2766    	CLR        R22
;__Lib_MathDouble.c,296 :: 		
0x00BE	0xF02E    	BRTS       L00BB
;__Lib_MathDouble.c,297 :: 		
0x00C0	0x0D08    	ADD        R16, R8
;__Lib_MathDouble.c,298 :: 		
0x00C2	0x1D19    	ADC        R17, R9
;__Lib_MathDouble.c,299 :: 		
0x00C4	0x1D2A    	ADC        R18, R10
;__Lib_MathDouble.c,300 :: 		
0x00C6	0x1D3B    	ADC        R19, R11
;__Lib_MathDouble.c,301 :: 		
0x00C8	0xC009    	RJMP       L00C4
;__Lib_MathDouble.c,302 :: 		
L00BB:
;__Lib_MathDouble.c,303 :: 		
0x00CA	0x1A80    	SUB        R8, R16
;__Lib_MathDouble.c,304 :: 		
0x00CC	0x0A91    	SBC        R9, R17
;__Lib_MathDouble.c,305 :: 		
0x00CE	0x0AA2    	SBC        R10, R18
;__Lib_MathDouble.c,306 :: 		
0x00D0	0x0AB3    	SBC        R11, R19
;__Lib_MathDouble.c,307 :: 		
0x00D2	0x2D08    	MOV        R16, R8
;__Lib_MathDouble.c,308 :: 		
0x00D4	0x2D19    	MOV        R17, R9
;__Lib_MathDouble.c,309 :: 		
0x00D6	0x2D2A    	MOV        R18, R10
;__Lib_MathDouble.c,310 :: 		
0x00D8	0x2D3B    	MOV        R19, R11
;__Lib_MathDouble.c,311 :: 		
0x00DA	0x2333    	TST        R19
;__Lib_MathDouble.c,312 :: 		
L00C4:
;__Lib_MathDouble.c,313 :: 		
0x00DC	0xF412    	BRPL       L00C7
;__Lib_MathDouble.c,315 :: 		
0x00DE	0xD104    	RCALL      _float_neg32+0
;__Lib_MathDouble.c,317 :: 		
0x00E0	0xE860    	LDI        R22, 128
;__Lib_MathDouble.c,318 :: 		
L00C7:
;__Lib_MathDouble.c,320 :: 		
0x00E2	0xD064    	RCALL      _float_normalize_and_pack+0
;__Lib_MathDouble.c,322 :: 		
0x00E4	0xC001    	RJMP       L00CA
;__Lib_MathDouble.c,323 :: 		
L00C9:
;__Lib_MathDouble.c,325 :: 		
0x00E6	0xD023    	RCALL      _float_pack+0
;__Lib_MathDouble.c,327 :: 		
L00CA:
;__Lib_MathDouble.c,328 :: 		
0x00E8	0xC016    	RJMP       L00D6x
;__Lib_MathDouble.c,329 :: 		
L00CC:
;__Lib_MathDouble.c,330 :: 		
0x00EA	0x2D00    	MOV        R16, R0
;__Lib_MathDouble.c,331 :: 		
0x00EC	0x2D11    	MOV        R17, R1
;__Lib_MathDouble.c,332 :: 		
0x00EE	0x2D22    	MOV        R18, R2
;__Lib_MathDouble.c,333 :: 		
0x00F0	0x2D33    	MOV        R19, R3
;__Lib_MathDouble.c,334 :: 		
0x00F2	0xF7D6    	BRTC       L00CA
;__Lib_MathDouble.c,336 :: 		
0x00F4	0xD011    	RCALL      _float_tstr16_r19+0
;__Lib_MathDouble.c,338 :: 		
0x00F6	0xF3C1    	BREQ       L00CA
;__Lib_MathDouble.c,339 :: 		
0x00F8	0xE840    	LDI        R20, 128
;__Lib_MathDouble.c,340 :: 		
0x00FA	0x2734    	EOR        R19, R20
;__Lib_MathDouble.c,341 :: 		
0x00FC	0xCFF5    	RJMP       L00CA
;__Lib_MathDouble.c,342 :: 		
L00D6:
;__Lib_MathDouble.c,343 :: 		
0x00FE	0x2D08    	MOV        R16, R8
;__Lib_MathDouble.c,344 :: 		
0x0100	0x2D19    	MOV        R17, R9
;__Lib_MathDouble.c,345 :: 		
0x0102	0x2D2A    	MOV        R18, R10
;__Lib_MathDouble.c,346 :: 		
0x0104	0x2D3B    	MOV        R19, R11
;__Lib_MathDouble.c,347 :: 		
0x0106	0x2D4C    	MOV        R20, R12
;__Lib_MathDouble.c,348 :: 		
0x0108	0x2D5D    	MOV        R21, R13
;__Lib_MathDouble.c,349 :: 		
0x010A	0x2D6E    	MOV        R22, R14
;__Lib_MathDouble.c,350 :: 		
0x010C	0x2333    	TST        R19
;__Lib_MathDouble.c,351 :: 		
0x010E	0xF75A    	BRPL       L00C9
;__Lib_MathDouble.c,353 :: 		
0x0110	0xD0EB    	RCALL      _float_neg32+0
;__Lib_MathDouble.c,355 :: 		
0x0112	0xE860    	LDI        R22, 128
;__Lib_MathDouble.c,356 :: 		
